seq_616	sp_P04582_ENV_HV1B8_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	85.500	51	851
seq_616	sp_P03378_ENV_HV1A2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	85.500	51	855
seq_616	sp_P31872_ENV_HV1W1_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	85.500	51	856
seq_616	sp_P05879_ENV_HV1C4_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	85.500	51	868
seq_616	sp_P04583_ENV_HV1MA_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	85.200	51	859
seq_616	sp_O89292_ENV_HV193_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	84.900	51	846
seq_616	sp_P05880_ENV_HV1W2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	84.600	51	847
seq_616	sp_Q9QBZ4_ENV_HV1MP_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	84.200	51	843
seq_616	sp_P19549_ENV_HV1S3_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	84.200	51	852
seq_616	sp_P05881_ENV_HV1ZH_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	84.200	51	856
seq_616	sp_Q9QBY2_ENV_HV196_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.900	51	842
seq_616	sp_P31819_ENV_HV1KB_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.900	51	861
seq_616	sp_P05882_ENV_HV1Z8_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.900	51	863
seq_616	sp_P04579_ENV_HV1RH_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.900	51	865
seq_616	sp_P05877_ENV_HV1MN_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.600	51	856
seq_616	sp_Q1A261_ENV_SIVMB_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_MB66)_OX=3	83.600	51	880
seq_616	sp_P18799_ENV_HV1ND_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.200	51	846
seq_616	sp_P05878_ENV_HV1SC_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.200	51	855
seq_616	sp_Q9Q714_ENV_HV1V9_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.200	51	859
seq_616	sp_P12489_ENV_HV1J3_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	83.200	51	867
seq_616	sp_Q1A243_ENV_SIVEK_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_EK505)_OX=	82.600	51	835
seq_616	sp_Q9QBZ0_ENV_HV1M2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	82.600	51	850
seq_616	sp_O41803_ENV_HV19N_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	82.200	51	849
seq_616	sp_P17281_ENV_SIVCZ_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_CPZ_GAB1)_	81.900	51	854
seq_616	sp_Q73372_ENV_HV1B9_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	81.600	51	853
seq_616	sp_Q9WC60_ENV_HV1S2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	81.200	51	847
seq_616	sp_O70902_ENV_HV190_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	80.900	51	845
seq_616	sp_Q9QBZ8_ENV_HV197_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	80.900	51	851
seq_616	sp_P12488_ENV_HV1BN_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	80.600	51	852
seq_616	sp_O12164_ENV_HV192_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	80.200	51	856
seq_616	sp_Q75008_ENV_HV1ET_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	78.900	51	851
seq_616	sp_O91086_ENV_HV1YF_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_N_(isol	77.600	51	842
seq_616	sp_Q8AIH5_ENV_SIVTN_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_TAN1)_OX=3	76.300	51	871
seq_616	sp_Q9WC69_ENV_HV1S9_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_M_subty	75.900	51	849
seq_616	DRAMP29984	81.200	51	59
seq_616	sp_P05886_ENV_SIVVT_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_agm.vervet_(isolate	64.000	51	864
seq_616	sp_Q02837_ENV_SIVG1_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_agm.grivet_(isolate	63.000	51	854
seq_616	sp_P27977_ENV_SIVVG_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_agm.vervet_(isolate	62.700	51	877
seq_616	sp_Q79670_ENV_HV1MV_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_O_(isol	65.400	51	876
seq_616	sp_P18040_ENV_HV2G1_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.700	51	738
seq_616	sp_P17755_ENV_HV2D1_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.700	51	851
seq_616	sp_P05883_ENV_HV2NZ_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.700	51	856
seq_616	sp_P20872_ENV_HV2ST_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.700	51	859
seq_616	sp_P18094_ENV_HV2BE_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.700	51	860
seq_616	sp_Q89607_ENV_HV2EH_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_B_(is	60.400	51	852
seq_616	sp_P24105_ENV_HV2CA_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.400	51	859
seq_616	sp_Q76638_ENV_HV2UC_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_B_(is	60.000	51	857
seq_616	sp_P04577_ENV_HV2RO_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	60.000	51	858
seq_616	sp_P08810_ENV_SIVM2_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_Mm251)_OX=	60.000	51	880
seq_616	sp_P12492_ENV_SIVS4_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_F236/smH4)	60.000	51	885
seq_616	sp_P19503_ENV_SIVSP_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_PBj14/BCL-	60.000	51	889
seq_616	sp_P27757_ENV_SIVV1_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_agm.vervet_(isolate	59.700	51	768
seq_616	sp_P05885_ENV_SIVM1_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_Mm142-83)_	59.700	51	881
seq_616	sp_P11267_ENV_SIVML_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_K78)_OX=11	59.100	51	880
seq_616	sp_P32536_ENV_HV2S2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	58.700	51	712
seq_616	sp_P05884_ENV_SIVMK_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_K6W)_OX=11	58.700	51	880
seq_616	sp_P15831_ENV_HV2D2_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_B_(is	58.100	51	859
seq_616	sp_Q77377_ENV_HV1AN_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_1_group_O_(isol	57.700	51	862
seq_616	sp_P12449_ENV_HV2SB_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	56.700	51	846
seq_616	sp_P22380_ENV_SIVGB_Envelope_glycoprotein_gp160_OS=Simian_immunodeficiency_virus_(isolate_GB1)_OX=11	55.700	51	821
seq_616	sp_Q74126_ENV_HV2KR_Envelope_glycoprotein_gp160_OS=Human_immunodeficiency_virus_type_2_subtype_A_(is	58.800	51	857
seq_616	DRAMP30415	88.900	51	27
seq_616	DRAMP30416	88.900	51	27
seq_616	DRAMP30417	88.900	51	27
seq_616	_DBAASPS_6534_N27	88.900	51	27
seq_616	_DBAASPS_6536_ACT-_N27	88.900	51	27
seq_616	DRAMP29985	90.700	51	46
seq_616	_DBAASPS_6555_N25	89.300	51	25
seq_616	DRAMP30418	89.300	51	25
seq_616	_DBAASPS_6557_N23	91.100	51	23
seq_616	DRAMP30419	91.100	51	23
seq_616	_DBAASPS_6387	91.100	51	23
seq_616	_DBAASPS_6561	89.600	51	26
seq_616	_DBAASPS_6559_Envelope_glycoprotein_gp160_(555-576),_N22	90.200	51	22
seq_840	sp_Q7NPY6_GATC_CHRVO_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Chromobacterium_v	92.800	95	95
seq_840	sp_A1K1T6_GATC_AZOSB_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Azoarcus_sp._(str	68.400	95	95
seq_840	sp_C1D5N0_GATC_LARHH_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Laribacter_hongko	68.300	95	95
seq_840	sp_Q47JV5_GATC_DECAR_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Dechloromonas_aro	64.200	95	95
seq_840	sp_Q1GYD2_GATC_METFK_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylobacillus_f	62.600	95	95
seq_840	sp_A1TIW2_GATC_PARC0_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Paracidovorax_cit	60.500	95	99
seq_840	sp_B7V022_GATC_PSEA8_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_aerug	62.300	95	95
seq_840	sp_Q02GV9_GATC_PSEAB_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_aerug	62.300	95	95
seq_840	sp_A6VBJ7_GATC_PSEP7_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_parae	62.300	95	95
seq_840	sp_Q9HVT9_GATC_PSEAE_Glutamyl-tRNA(Gln)_amidotransferase_subunit_C_OS=Pseudomonas_aeruginosa_(strain	62.300	95	96
seq_840	sp_Q48E93_GATC_PSE14_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_savas	61.700	95	95
seq_840	sp_Q87WS0_GATC_PSESM_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_syrin	61.700	95	95
seq_840	sp_Q4ZNS8_GATC_PSEU2_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_syrin	61.700	95	95
seq_840	sp_A9BPN0_GATC_DELAS_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Delftia_acidovora	59.500	95	99
seq_840	sp_Q21RI0_GATC_ALBFT_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Albidiferax_ferri	59.200	95	99
seq_840	sp_A4XQK7_GATC_ECTM1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Ectopseudomonas_m	61.000	95	95
seq_840	sp_B1JDP0_GATC_PSEPW_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_putid	61.000	95	95
seq_840	sp_Q146Y6_GATC_PARXL_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Paraburkholderia_	59.000	95	99
seq_840	sp_B9MB32_GATC_ACIET_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Acidovorax_ebreus	58.800	95	99
seq_840	sp_C1DQ38_GATC_AZOVD_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Azotobacter_vinel	60.700	95	95
seq_840	sp_Q12H06_GATC_POLSJ_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Polaromonas_sp._(	58.700	95	99
seq_840	sp_B2T1M3_GATC_PARPJ_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Paraburkholderia_	58.500	95	99
seq_840	sp_A5VZ23_GATC_PSEP1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_putid	60.300	95	95
seq_840	sp_B0KQG1_GATC_PSEPG_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_putid	60.300	95	95
seq_840	sp_Q88PB8_GATC_PSEPK_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_putid	60.300	95	95
seq_840	sp_A4G1L5_GATC_HERAR_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Herminiimonas_ars	57.900	95	100
seq_840	sp_A1VIL9_GATC_POLNA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Polaromonas_napht	58.000	95	99
seq_840	sp_Q1IED2_GATC_PSEE4_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_entom	59.600	95	95
seq_840	sp_C5CY41_GATC_VARPS_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Variovorax_parado	57.700	95	99
seq_840	sp_Q2YC92_GATC_NITMU_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Nitrosospira_mult	59.300	95	95
seq_840	sp_B8GL94_GATC_THISH_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Thioalkalivibrio_	59.300	95	95
seq_840	sp_Q4KIA7_GATC_PSEF5_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_fluor	59.300	95	95
seq_840	sp_Q0KFF7_GATC_CUPNH_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Cupriavidus_necat	57.300	95	99
seq_840	sp_Q1LSE0_GATC_CUPMC_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Cupriavidus_metal	57.200	95	99
seq_840	sp_Q8Y3C2_GATC_RALN1_Glutamyl-tRNA(Gln)_amidotransferase_subunit_C_OS=Ralstonia_nicotianae_(strain_A	57.200	95	99
seq_840	sp_B2U7V6_GATC_RALPJ_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Ralstonia_pickett	57.200	95	99
seq_840	sp_C3K6Y5_GATC_PSEFS_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_fluor	58.600	95	95
seq_840	sp_Q82T57_GATC_NITEU_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Nitrosomonas_euro	58.600	95	95
seq_840	sp_Q3KI26_GATC_PSEPF_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Pseudomonas_fluor	58.200	95	95
seq_840	sp_B2AG26_GATC_CUPTR_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Cupriavidus_taiwa	56.300	95	99
seq_840	sp_B1XY11_GATC_LEPCP_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Leptothrix_cholod	55.500	95	99
seq_840	sp_B2JJW1_GATC_PARP8_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Paraburkholderia_	55.300	95	99
seq_840	sp_A4JIT1_GATC_BURVG_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_viet	55.000	95	99
seq_840	sp_A1U485_GATC_MARN8_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Marinobacter_naut	56.500	95	95
seq_840	sp_A6SUD8_GATC_JANMA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Janthinobacterium	54.000	95	100
seq_840	sp_A2SBV7_GATC_METPP_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylibium_petro	54.100	95	99
seq_840	sp_B1YPV9_GATC_BURA4_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_ambi	53.900	95	99
seq_840	sp_A0KBI0_GATC_BURCH_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_ceno	53.900	95	99
seq_840	sp_Q0BAV3_GATC_BURCM_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_ambi	53.900	95	99
seq_840	sp_B1K0H8_GATC_BURO0_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_orbi	53.900	95	99
seq_840	sp_Q1BSL1_GATC_BURO1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_orbi	53.900	95	99
seq_840	sp_Q2T294_GATC_BURTA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_thai	53.900	95	99
seq_840	sp_B4E7X5_GATC_BURCJ_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_ceno	53.600	95	99
seq_840	sp_Q39BW2_GATC_BURL3_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_lata	53.600	95	99
seq_840	sp_Q9JTZ6_GATC_NEIMA_Glutamyl-tRNA(Gln)_amidotransferase_subunit_C_OS=Neisseria_meningitidis_serogro	55.100	95	96
seq_840	sp_Q1QVB6_GATC_CHRSD_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Chromohalobacter_	54.900	95	95
seq_840	sp_A3MNR5_GATC_BURM7_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_mall	52.800	95	99
seq_840	sp_A2S8I8_GATC_BURM9_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_mall	52.800	95	99
seq_840	sp_Q62MR5_GATC_BURMA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_mall	52.800	95	99
seq_840	sp_A1V777_GATC_BURMS_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_mall	52.800	95	99
seq_840	sp_A3NQ44_GATC_BURP0_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_pseu	52.800	95	99
seq_840	sp_Q3JXC2_GATC_BURP1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_pseu	52.800	95	99
seq_840	sp_A3N4F3_GATC_BURP6_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Burkholderia_pseu	52.800	95	99
seq_840	sp_Q5F8U7_GATC_NEIG1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Neisseria_gonorrh	54.300	95	96
seq_840	sp_B4RM84_GATC_NEIG2_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Neisseria_gonorrh	54.300	95	96
seq_840	sp_Q2KU73_GATC_BORA1_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Bordetella_avium_	51.200	95	102
seq_840	sp_A9I0H9_GATC_BORPD_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Bordetella_petrii	51.200	95	102
seq_840	sp_Q0ACB4_GATC_ALKEH_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Alkalilimnicola_e	54.000	95	95
seq_840	sp_Q0VS71_GATC_ALCBS_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Alcanivorax_borku	53.100	95	95
seq_840	sp_A1WVR8_GATC_HALHL_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Halorhodospira_ha	52.900	95	95
seq_840	sp_Q9JZ00_GATC_NEIMB_Glutamyl-tRNA(Gln)_amidotransferase_subunit_C_OS=Neisseria_meningitidis_serogro	52.900	95	96
seq_840	sp_Q7VSN1_GATC_BORPE_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Bordetella_pertus	49.100	95	102
seq_840	sp_Q7WEV2_GATC_BORBR_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Bordetella_bronch	48.600	95	102
seq_840	sp_Q31F52_GATC_HYDCU_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Hydrogenovibrio_c	50.600	95	95
seq_840	sp_Q60CK7_GATC_METCA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylococcus_cap	50.600	95	95
seq_840	sp_Q7W3H8_GATC_BORPA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Bordetella_parape	47.600	95	102
seq_840	sp_B7J4X0_GATC_ACIF2_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Acidithiobacillus	50.100	95	95
seq_840	sp_B5EKF7_GATC_ACIF5_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Acidithiobacillus	50.100	95	95
seq_840	sp_A1AW12_GATC_RUTMC_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Ruthia_magnifica_	47.800	95	95
seq_840	sp_A5V3V1_GATC_RHIWR_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Rhizorhabdus_witt	47.100	95	95
seq_840	sp_Q3J7V8_GATC_NITOC_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Nitrosococcus_oce	46.900	95	95
seq_840	sp_Q1GFB4_GATC_RUEST_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Ruegeria_sp._(str	46.600	95	95
seq_840	sp_Q0BZU9_GATC_HYPNA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Hyphomonas_neptun	46.400	95	95
seq_840	sp_Q98M93_GATC_RHILO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_C_OS=Mesorhizobium_japonicum_(strai	45.400	95	95
seq_840	sp_A0L5G1_GATC_MAGMM_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Magnetococcus_mar	45.400	95	95
seq_840	sp_Q1GUW4_GATC_SPHAL_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Sphingopyxis_alas	43.000	95	100
seq_840	sp_B1LUA9_GATC_METRJ_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylobacterium_	44.500	95	95
seq_840	sp_B0UHC7_GATC_METS4_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylobacterium_	44.300	95	95
seq_840	sp_A9HRJ1_GATC_GLUDA_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Gluconacetobacter	44.100	95	95
seq_840	sp_Q2G4F4_GATC_NOVAD_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Novosphingobium_a	42.500	95	100
seq_840	sp_Q8UFS9_GATC_AGRFC_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Agrobacterium_fab	43.800	95	95
seq_840	sp_B8IL52_GATC_METNO_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Methylobacterium_	43.800	95	95
seq_840	sp_Q11IL6_GATC_CHESB_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_C_OS=Chelativorans_sp.	43.600	95	95
